year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2025,11,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",89.00,32.00,7.48,0.44,15.47,0.00,8.61,4.00,0.00,2223.00,518.00,27.00,908.00,0.00,770.00
2025,11,F9,Frontier Airlines,FAR,"Fargo, ND: Hector International",13.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,222.00,0.00,0.00,0.00,0.00,222.00
2025,11,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",165.00,38.00,11.00,1.89,11.95,0.00,13.15,8.00,1.00,3505.00,662.00,58.00,1435.00,0.00,1350.00
2025,11,F9,Frontier Airlines,FSD,"Sioux Falls, SD: Joe Foss Field",14.00,3.00,0.64,0.00,0.63,0.00,1.73,0.00,0.00,136.00,13.00,0.00,12.00,0.00,111.00
2025,11,F9,Frontier Airlines,GEG,"Spokane, WA: Spokane International",13.00,2.00,0.00,0.00,1.43,0.00,0.57,0.00,0.00,59.00,0.00,0.00,46.00,0.00,13.00
2025,11,F9,Frontier Airlines,GRR,"Grand Rapids, MI: Gerald R. Ford International",36.00,8.00,3.10,0.00,2.79,0.00,2.11,1.00,0.00,845.00,177.00,0.00,137.00,0.00,531.00
2025,11,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",124.00,35.00,12.58,0.63,9.94,0.00,11.85,2.00,0.00,2973.00,1448.00,72.00,554.00,0.00,899.00
2025,11,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",392.00,95.00,23.25,0.99,40.62,0.00,30.13,10.00,0.00,8390.00,2583.00,74.00,2497.00,0.00,3236.00
2025,11,F9,Frontier Airlines,IND,"Indianapolis, IN: Indianapolis International",75.00,13.00,4.44,0.00,2.48,0.00,6.08,1.00,0.00,1110.00,410.00,0.00,75.00,0.00,625.00
2025,11,F9,Frontier Airlines,ISP,"Islip, NY: Long Island MacArthur",70.00,13.00,3.40,0.00,2.45,0.00,7.16,0.00,0.00,1148.00,231.00,0.00,159.00,0.00,758.00
2025,11,F9,Frontier Airlines,JAX,"Jacksonville, FL: Jacksonville International",56.00,13.00,5.44,0.00,3.27,0.00,4.28,1.00,0.00,1102.00,568.00,0.00,219.00,0.00,315.00
2025,11,F9,Frontier Airlines,JFK,"New York, NY: John F. Kennedy International",298.00,53.00,18.72,1.00,14.77,0.00,18.51,5.00,0.00,4802.00,2734.00,116.00,527.00,0.00,1425.00
2025,11,F9,Frontier Airlines,LAS,"Las Vegas, NV: Harry Reid International",971.00,219.00,45.15,1.18,71.69,0.00,100.98,9.00,0.00,18832.00,4161.00,104.00,4022.00,0.00,10545.00
2025,11,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",488.00,99.00,23.68,0.86,30.44,0.00,44.02,14.00,0.00,7819.00,1350.00,67.00,1795.00,0.00,4607.00
2025,11,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",207.00,87.00,13.93,0.00,47.43,0.00,25.63,7.00,0.00,8561.00,1427.00,0.00,4925.00,0.00,2209.00
2025,11,F9,Frontier Airlines,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,F9,Frontier Airlines,MCI,"Kansas City, MO: Kansas City International",58.00,6.00,3.78,0.00,1.22,0.00,1.00,0.00,0.00,329.00,248.00,0.00,43.00,0.00,38.00
2025,11,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",1345.00,320.00,70.25,1.65,91.30,0.00,156.79,21.00,0.00,32400.00,7191.00,478.00,7653.00,0.00,17078.00
2025,11,F9,Frontier Airlines,MDT,"Harrisburg, PA: Harrisburg International",8.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,126.00,0.00,0.00,0.00,0.00,126.00
2025,11,F9,Frontier Airlines,MDW,"Chicago, IL: Chicago Midway International",222.00,62.00,17.60,1.16,10.94,0.00,32.31,10.00,1.00,6714.00,1142.00,60.00,1243.00,0.00,4269.00
2025,11,F9,Frontier Airlines,MEM,"Memphis, TN: Memphis International",18.00,4.00,1.80,0.00,0.00,0.00,2.20,0.00,0.00,423.00,85.00,0.00,0.00,0.00,338.00
2025,11,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",336.00,91.00,25.02,2.01,22.16,0.00,41.82,8.00,0.00,8966.00,2510.00,79.00,1654.00,0.00,4723.00
2025,11,F9,Frontier Airlines,MKE,"Milwaukee, WI: General Mitchell International",11.00,2.00,0.50,0.00,0.67,0.00,0.83,0.00,0.00,81.00,21.00,0.00,27.00,0.00,33.00
2025,11,F9,Frontier Airlines,MSN,"Madison, WI: Dane County Regional-Truax Field",19.00,4.00,0.01,0.00,0.05,0.00,3.94,0.00,0.00,431.00,1.00,0.00,5.00,0.00,425.00
2025,11,F9,Frontier Airlines,MSO,"Missoula, MT: Missoula Montana",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",85.00,15.00,3.17,0.77,5.66,0.00,5.40,0.00,0.00,757.00,188.00,49.00,154.00,0.00,366.00
2025,11,F9,Frontier Airlines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",66.00,12.00,3.91,0.00,1.41,0.00,6.67,0.00,0.00,853.00,309.00,0.00,91.00,0.00,453.00
2025,11,F9,Frontier Airlines,MYR,"Myrtle Beach, SC: Myrtle Beach International",20.00,6.00,2.00,0.00,1.67,0.00,2.33,1.00,0.00,331.00,110.00,0.00,100.00,0.00,121.00
2025,11,F9,Frontier Airlines,OKC,"Oklahoma City, OK: Okc Will Rogers International",53.00,11.00,4.64,0.00,1.99,0.00,4.37,1.00,0.00,1004.00,385.00,0.00,92.00,0.00,527.00
2025,11,F9,Frontier Airlines,OMA,"Omaha, NE: Eppley Airfield",26.00,6.00,3.47,0.00,0.50,0.00,2.03,0.00,0.00,582.00,285.00,0.00,18.00,0.00,279.00
2025,11,F9,Frontier Airlines,ONT,"Ontario, CA: Ontario International",214.00,47.00,9.28,1.00,10.58,0.00,26.13,1.00,1.00,2670.00,428.00,112.00,507.00,0.00,1623.00
2025,11,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",390.00,125.00,21.25,0.99,38.17,0.00,64.58,33.00,0.00,16714.00,2641.00,811.00,6171.00,0.00,7091.00
2025,11,F9,Frontier Airlines,ORF,"Norfolk, VA: Norfolk International",33.00,4.00,2.33,0.00,0.47,0.00,1.20,1.00,0.00,235.00,181.00,0.00,17.00,0.00,37.00
2025,11,F9,Frontier Airlines,PAE,"Everett, WA: Seattle Paine Field International",22.00,4.00,0.00,0.00,2.11,0.00,1.89,0.00,0.00,145.00,0.00,0.00,54.00,0.00,91.00
2025,11,F9,Frontier Airlines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",29.00,12.00,3.32,0.00,5.06,0.00,3.61,1.00,0.00,680.00,161.00,0.00,252.00,0.00,267.00
2025,11,F9,Frontier Airlines,PDX,"Portland, OR: Portland International",87.00,8.00,1.98,0.84,0.39,0.00,4.79,0.00,0.00,340.00,73.00,70.00,20.00,0.00,177.00
2025,11,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",780.00,191.00,46.58,2.17,35.10,0.00,107.15,20.00,1.00,16185.00,3958.00,59.00,1973.00,0.00,10195.00
2025,11,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",662.00,205.00,33.47,1.91,96.06,0.00,73.56,16.00,0.00,18499.00,2839.00,619.00,7103.00,0.00,7938.00
2025,11,F9,Frontier Airlines,PIT,"Pittsburgh, PA: Pittsburgh International",39.00,4.00,0.20,0.21,1.10,0.00,2.48,0.00,0.00,347.00,19.00,20.00,90.00,0.00,218.00
2025,11,F9,Frontier Airlines,PNS,"Pensacola, FL: Pensacola International",19.00,3.00,2.00,0.00,0.00,0.00,1.00,1.00,0.00,201.00,108.00,0.00,0.00,0.00,93.00
2025,11,F9,Frontier Airlines,PSE,"Ponce, PR: Mercedita",19.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,43.00,0.00,0.00,0.00,0.00
2025,11,F9,Frontier Airlines,PSP,"Palm Springs, CA: Palm Springs International",13.00,4.00,0.39,0.00,1.55,0.00,2.06,0.00,0.00,285.00,46.00,0.00,60.00,0.00,179.00
2025,11,F9,Frontier Airlines,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",386.00,97.00,26.00,0.07,18.13,0.00,52.80,9.00,0.00,8452.00,2339.00,6.00,961.00,0.00,5146.00
2025,11,F9,Frontier Airlines,RIC,"Richmond, VA: Richmond International",18.00,4.00,1.37,1.00,0.19,0.00,1.44,1.00,0.00,188.00,51.00,86.00,4.00,0.00,47.00
2025,11,F9,Frontier Airlines,RNO,"Reno, NV: Reno/Tahoe International",34.00,5.00,2.32,0.00,0.68,0.00,2.00,0.00,0.00,281.00,78.00,0.00,23.00,0.00,180.00
2025,11,F9,Frontier Airlines,RSW,"Fort Myers, FL: Southwest Florida International",107.00,23.00,5.61,0.56,10.85,0.00,5.97,2.00,0.00,1368.00,522.00,28.00,392.00,0.00,426.00
2025,11,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",186.00,47.00,14.29,1.00,17.50,0.00,14.21,2.00,1.00,3061.00,942.00,37.00,857.00,0.00,1225.00
2025,11,F9,Frontier Airlines,SAT,"San Antonio, TX: San Antonio International",94.00,9.00,5.94,0.00,1.06,0.00,2.00,0.00,0.00,389.00,310.00,0.00,47.00,0.00,32.00
2025,11,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",128.00,26.00,7.11,0.13,9.73,0.00,9.03,2.00,0.00,1626.00,569.00,7.00,427.00,0.00,623.00
2025,11,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",305.00,104.00,16.83,0.00,57.94,0.00,29.23,4.00,0.00,7116.00,756.00,0.00,4354.00,0.00,2006.00
2025,11,F9,Frontier Airlines,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",18.00,3.00,1.94,0.00,0.06,0.00,1.00,0.00,0.00,159.00,75.00,0.00,1.00,0.00,83.00
2025,11,F9,Frontier Airlines,SJU,"San Juan, PR: Luis Munoz Marin International",347.00,107.00,31.37,2.02,30.52,0.00,43.10,4.00,1.00,8800.00,2819.00,76.00,1569.00,0.00,4336.00
2025,11,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",279.00,43.00,13.46,0.06,9.42,0.00,20.06,4.00,0.00,3722.00,1802.00,13.00,396.00,0.00,1511.00
2025,11,F9,Frontier Airlines,SMF,"Sacramento, CA: Sacramento International",53.00,12.00,5.39,0.00,3.37,0.00,3.25,0.00,0.00,392.00,215.00,0.00,91.00,0.00,86.00
2025,11,F9,Frontier Airlines,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",86.00,12.00,3.08,0.00,3.20,0.00,5.72,2.00,0.00,526.00,142.00,0.00,123.00,0.00,261.00
2025,11,F9,Frontier Airlines,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",16.00,5.00,0.01,0.00,2.03,0.00,2.97,0.00,0.00,347.00,1.00,0.00,87.00,0.00,259.00
2025,11,F9,Frontier Airlines,STL,"St. Louis, MO: St Louis Lambert International",122.00,18.00,6.01,0.37,3.55,0.00,8.06,2.00,1.00,1196.00,354.00,80.00,233.00,0.00,529.00
2025,11,F9,Frontier Airlines,SYR,"Syracuse, NY: Syracuse Hancock International",14.00,6.00,0.00,0.13,4.44,0.00,1.42,1.00,0.00,337.00,0.00,6.00,281.00,0.00,50.00
2025,11,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",513.00,124.00,31.64,0.00,33.17,0.00,59.18,14.00,0.00,10672.00,1601.00,0.00,1734.00,0.00,7337.00
2025,11,F9,Frontier Airlines,TTN,"Trenton, NJ: Trenton Mercer",64.00,13.00,3.20,0.00,5.07,0.00,4.74,0.00,0.00,988.00,226.00,0.00,349.00,0.00,413.00
2025,11,F9,Frontier Airlines,TUL,"Tulsa, OK: Tulsa International",8.00,2.00,0.72,0.00,0.00,0.00,1.28,0.00,0.00,247.00,89.00,0.00,0.00,0.00,158.00
2025,11,F9,Frontier Airlines,TUS,"Tucson, AZ: Tucson International",30.00,4.00,0.88,0.00,1.00,0.00,2.12,1.00,0.00,298.00,72.00,0.00,38.00,0.00,188.00
2025,11,F9,Frontier Airlines,TYS,"Knoxville, TN: McGhee Tyson",10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,F9,Frontier Airlines,XNA,"Fayetteville, AR: Northwest Arkansas National",13.00,2.00,0.33,0.00,0.00,0.00,1.67,0.00,0.00,38.00,6.00,0.00,0.00,0.00,32.00
2025,11,G4,Allegiant Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",171.00,30.00,4.72,3.36,9.56,0.43,11.93,0.00,0.00,1976.00,289.00,280.00,603.00,13.00,791.00
2025,11,G4,Allegiant Air,ALB,"Albany, NY: Albany International",59.00,5.00,2.13,0.00,1.51,0.00,1.37,0.00,1.00,199.00,102.00,0.00,53.00,0.00,44.00
2025,11,G4,Allegiant Air,ATW,"Appleton, WI: Appleton International",129.00,23.00,5.56,0.00,2.39,0.00,15.06,0.00,1.00,1548.00,588.00,0.00,97.00,0.00,863.00
2025,11,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",49.00,16.00,4.12,0.49,8.32,0.00,3.08,0.00,0.00,1118.00,388.00,63.00,500.00,0.00,167.00
2025,11,G4,Allegiant Air,AVL,"Asheville, NC: Asheville Regional",268.00,66.00,11.94,3.06,13.36,0.00,37.64,0.00,0.00,6038.00,764.00,239.00,598.00,0.00,4437.00
2025,11,G4,Allegiant Air,AZA,"Phoenix, AZ: Mesa Gateway",547.00,118.00,17.58,5.92,41.42,0.00,53.08,3.00,0.00,12267.00,3627.00,1021.00,2368.00,0.00,5251.00
2025,11,G4,Allegiant Air,BGR,"Bangor, ME: Bangor International",44.00,8.00,2.18,1.00,2.31,0.00,2.51,0.00,0.00,507.00,66.00,144.00,178.00,0.00,119.00
2025,11,G4,Allegiant Air,BIL,"Billings, MT: Billings Logan International",27.00,3.00,0.41,0.74,0.64,0.62,0.59,0.00,0.00,90.00,14.00,14.00,19.00,23.00,20.00
2025,11,G4,Allegiant Air,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",30.00,5.00,2.02,0.00,0.88,0.00,2.10,0.00,0.00,201.00,36.00,0.00,24.00,0.00,141.00
2025,11,G4,Allegiant Air,BLI,"Bellingham, WA: Bellingham International",77.00,11.00,0.74,0.00,5.63,0.63,4.00,5.00,1.00,375.00,20.00,0.00,157.00,10.00,188.00
2025,11,G4,Allegiant Air,BLV,"Belleville, IL: Scott AFB MidAmerica St Louis",78.00,16.00,6.05,3.55,2.36,0.00,4.04,1.00,0.00,923.00,449.00,113.00,104.00,0.00,257.00
2025,11,G4,Allegiant Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",18.00,4.00,1.40,0.00,0.43,0.00,2.17,0.00,0.00,396.00,137.00,0.00,51.00,0.00,208.00
2025,11,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",174.00,47.00,6.47,5.73,13.52,0.00,21.28,1.00,0.00,5251.00,1356.00,1082.00,941.00,0.00,1872.00
2025,11,G4,Allegiant Air,BOI,"Boise, ID: Boise Air Terminal",29.00,9.00,4.49,0.00,1.15,0.95,2.41,0.00,1.00,441.00,229.00,0.00,33.00,19.00,160.00
2025,11,G4,Allegiant Air,BOS,"Boston, MA: Logan International",54.00,4.00,0.00,0.00,4.00,0.00,0.00,1.00,0.00,101.00,0.00,0.00,101.00,0.00,0.00
2025,11,G4,Allegiant Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",22.00,3.00,0.00,0.00,1.13,0.00,1.88,2.00,1.00,101.00,0.00,0.00,17.00,0.00,84.00
2025,11,G4,Allegiant Air,CAE,"Columbia, SC: Columbia Metropolitan",18.00,4.00,0.05,1.65,0.00,0.00,2.30,0.00,0.00,388.00,6.00,172.00,0.00,0.00,210.00
2025,11,G4,Allegiant Air,CAK,"Akron, OH: Akron-Canton Regional",61.00,9.00,3.66,0.00,0.80,0.00,4.54,0.00,0.00,685.00,261.00,0.00,69.00,0.00,355.00
2025,11,G4,Allegiant Air,CHA,"Chattanooga, TN: Lovell Field",40.00,14.00,4.10,0.29,4.53,0.00,5.08,0.00,0.00,985.00,266.00,6.00,412.00,0.00,301.00
2025,11,G4,Allegiant Air,CHS,"Charleston, SC: Charleston AFB/International",9.00,5.00,1.59,0.00,0.16,0.00,3.25,0.00,0.00,205.00,66.00,0.00,10.00,0.00,129.00
2025,11,G4,Allegiant Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",72.00,14.00,3.06,0.49,4.95,0.00,5.49,2.00,2.00,1015.00,360.00,33.00,181.00,0.00,441.00
2025,11,G4,Allegiant Air,CKB,"Clarksburg/Fairmont, WV: North Central West Virginia",9.00,5.00,2.14,1.00,1.30,0.00,0.56,0.00,0.00,487.00,223.00,193.00,53.00,0.00,18.00
2025,11,G4,Allegiant Air,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",27.00,2.00,0.77,0.00,1.02,0.00,0.21,0.00,0.00,173.00,119.00,0.00,22.00,0.00,32.00
2025,11,G4,Allegiant Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",249.00,63.00,14.47,3.00,14.81,0.00,30.73,3.00,0.00,5949.00,1271.00,1624.00,730.00,0.00,2324.00
2025,11,G4,Allegiant Air,DAY,"Dayton, OH: James M Cox/Dayton International",27.00,6.00,3.25,0.81,0.67,0.00,1.28,0.00,0.00,457.00,355.00,21.00,41.00,0.00,40.00
2025,11,G4,Allegiant Air,DEN,"Denver, CO: Denver International",18.00,5.00,2.00,0.00,1.07,0.00,1.93,0.00,0.00,484.00,354.00,0.00,31.00,0.00,99.00
2025,11,G4,Allegiant Air,DSM,"Des Moines, IA: Des Moines International",170.00,26.00,5.18,6.19,4.52,0.00,10.11,8.00,1.00,5258.00,679.00,2312.00,627.00,0.00,1640.00
2025,11,G4,Allegiant Air,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",29.00,6.00,3.22,0.00,2.46,0.00,0.32,0.00,0.00,374.00,253.00,0.00,87.00,0.00,34.00
2025,11,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",27.00,5.00,3.14,0.00,0.16,0.00,1.70,0.00,0.00,371.00,281.00,0.00,7.00,0.00,83.00
2025,11,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",18.00,2.00,0.09,0.00,0.40,0.00,1.51,0.00,0.00,73.00,5.00,0.00,6.00,0.00,62.00
2025,11,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",55.00,6.00,0.00,0.00,6.00,0.00,0.00,1.00,0.00,1014.00,0.00,0.00,1014.00,0.00,0.00
2025,11,G4,Allegiant Air,EYW,"Key West, FL: Key West International",73.00,15.00,1.49,1.68,8.41,0.00,3.41,0.00,0.00,1020.00,202.00,163.00,358.00,0.00,297.00
2025,11,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",49.00,6.00,2.91,1.00,1.90,0.00,0.19,0.00,0.00,192.00,82.00,50.00,52.00,0.00,8.00
2025,11,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",63.00,9.00,1.00,2.00,1.86,0.00,4.14,2.00,0.00,631.00,39.00,248.00,78.00,0.00,266.00
2025,11,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",13.00,3.00,1.14,0.00,1.15,0.00,0.72,0.00,0.00,144.00,81.00,0.00,35.00,0.00,28.00
2025,11,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",307.00,120.00,22.10,5.23,31.93,0.00,60.75,3.00,0.00,10570.00,1452.00,2114.00,2792.00,0.00,4212.00
2025,11,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",122.00,37.00,11.77,2.12,4.68,0.00,18.43,0.00,0.00,2578.00,1282.00,68.00,301.00,0.00,927.00
2025,11,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",75.00,10.00,3.60,1.76,3.69,0.00,0.94,1.00,0.00,778.00,310.00,169.00,219.00,0.00,80.00
2025,11,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",70.00,17.00,1.89,1.72,7.05,0.71,5.63,0.00,0.00,788.00,71.00,129.00,239.00,32.00,317.00
2025,11,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",18.00,3.00,1.53,1.00,0.40,0.00,0.07,0.00,0.00,1047.00,51.00,982.00,12.00,0.00,2.00
2025,11,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",17.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,21.00,0.00,0.00
2025,11,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",20.00,2.00,0.86,0.00,0.14,0.00,1.00,0.00,1.00,130.00,67.00,0.00,11.00,0.00,52.00
2025,11,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",189.00,54.00,12.88,1.88,12.26,0.00,26.98,0.00,1.00,3084.00,578.00,108.00,566.00,0.00,1832.00
2025,11,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",9.00,2.00,0.00,0.00,0.56,0.00,1.44,0.00,0.00,74.00,0.00,0.00,20.00,0.00,54.00
2025,11,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",37.00,11.00,3.45,0.47,3.43,0.00,3.64,0.00,0.00,946.00,146.00,78.00,512.00,0.00,210.00
2025,11,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",18.00,3.00,0.90,0.00,0.91,0.00,1.18,0.00,0.00,134.00,47.00,0.00,25.00,0.00,62.00
2025,11,G4,Allegiant Air,GUF,"Gulf Shores, AL: Gulf Shores International Jack Edwards Field",49.00,4.00,0.00,1.00,0.00,0.00,3.00,1.00,0.00,155.00,0.00,63.00,0.00,0.00,92.00
2025,11,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",19.00,4.00,2.43,0.00,0.55,0.00,1.02,0.00,0.00,216.00,149.00,0.00,10.00,0.00,57.00
2025,11,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",19.00,3.00,0.96,0.00,0.33,0.00,1.71,0.00,0.00,71.00,24.00,0.00,8.00,0.00,39.00
2025,11,G4,Allegiant Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",5.00,1.00,0.00,0.32,0.17,0.00,0.52,0.00,0.00,60.00,0.00,19.00,10.00,0.00,31.00
2025,11,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",31.00,12.00,4.21,0.80,1.77,0.00,5.21,2.00,0.00,812.00,346.00,156.00,77.00,0.00,233.00
2025,11,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",50.00,7.00,1.40,1.00,1.92,0.00,2.68,0.00,0.00,382.00,72.00,34.00,60.00,0.00,216.00
2025,11,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",28.00,5.00,2.25,0.00,1.04,0.00,1.71,0.00,0.00,660.00,368.00,0.00,100.00,0.00,192.00
2025,11,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",23.00,3.00,1.98,0.00,0.19,0.00,0.83,0.00,0.00,225.00,122.00,0.00,5.00,0.00,98.00
2025,11,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",45.00,10.00,4.84,0.98,1.34,0.00,2.84,0.00,1.00,772.00,440.00,41.00,51.00,0.00,240.00
2025,11,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",100.00,19.00,3.17,1.28,4.18,0.00,10.37,0.00,0.00,1251.00,227.00,160.00,176.00,0.00,688.00
2025,11,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",79.00,21.00,2.53,0.94,9.04,0.00,8.50,1.00,0.00,1511.00,130.00,116.00,651.00,0.00,614.00
2025,11,G4,Allegiant Air,LAS,"Las Vegas, NV: Harry Reid International",604.00,143.00,13.90,12.91,67.83,0.00,48.36,17.00,0.00,12107.00,1928.00,2139.00,4552.00,0.00,3488.00
2025,11,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",13.00,2.00,0.40,0.00,0.76,0.00,0.84,0.00,0.00,79.00,6.00,0.00,19.00,0.00,54.00
2025,11,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",68.00,8.00,2.96,0.39,1.65,0.00,2.99,0.00,0.00,320.00,117.00,12.00,53.00,0.00,138.00
2025,11,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",64.00,19.00,7.43,1.14,5.06,0.00,5.36,0.00,0.00,1380.00,736.00,38.00,164.00,0.00,442.00
2025,11,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",9.00,2.00,0.06,0.85,0.15,0.00,0.94,0.00,0.00,145.00,2.00,95.00,17.00,0.00,31.00
2025,11,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",11.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2025,11,G4,Allegiant Air,MCO,"Orlando, FL: Orlando International",25.00,5.00,0.92,0.00,3.08,0.00,1.00,0.00,0.00,191.00,83.00,0.00,68.00,0.00,40.00
2025,11,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",64.00,11.00,0.21,1.61,4.57,0.00,4.60,0.00,1.00,510.00,14.00,143.00,136.00,0.00,217.00
2025,11,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",36.00,6.00,1.31,0.00,1.52,0.00,3.18,0.00,0.00,210.00,67.00,0.00,42.00,0.00,101.00
2025,11,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",45.00,9.00,1.78,0.00,2.94,0.00,4.28,0.00,0.00,478.00,71.00,0.00,126.00,0.00,281.00
2025,11,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",45.00,5.00,2.44,0.00,1.00,0.00,1.56,0.00,0.00,187.00,86.00,0.00,40.00,0.00,61.00
2025,11,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",21.00,4.00,1.16,0.00,0.65,0.00,2.19,0.00,0.00,319.00,139.00,0.00,17.00,0.00,163.00
2025,11,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne Orlando International",29.00,5.00,1.00,0.00,4.00,0.00,0.00,2.00,0.00,172.00,50.00,0.00,122.00,0.00,0.00
2025,11,G4,Allegiant Air,MLI,"Moline, IL: Quad Cities International",47.00,9.00,1.98,2.00,4.25,0.00,0.77,0.00,0.00,675.00,200.00,321.00,111.00,0.00,43.00
2025,11,G4,Allegiant Air,MOT,"Minot, ND: Minot International",24.00,7.00,3.09,0.00,2.42,0.00,1.50,0.00,0.00,236.00,125.00,0.00,67.00,0.00,44.00
